id,path,r0,r1,c0,c1
1168,/home/dziurawy-beret/houzz_final/00038.jpg,320,516,781,977
1169,/home/dziurawy-beret/houzz_final/00038.jpg,214,410,399,595
1170,/home/dziurawy-beret/houzz_final/00039.jpg,406,602,593,789
1171,/home/dziurawy-beret/houzz_final/00039.jpg,338,534,771,967
1172,/home/dziurawy-beret/houzz_final/00039.jpg,77,273,674,870
1173,/home/dziurawy-beret/houzz_final/00039.jpg,355,551,527,723
1174,/home/dziurawy-beret/houzz_final/00039.jpg,253,449,208,404
1175,/home/dziurawy-beret/houzz_final/00039.jpg,394,590,11,207
1176,/home/dziurawy-beret/houzz_final/00039.jpg,80,276,646,842
1177,/home/dziurawy-beret/houzz_final/00039.jpg,428,624,408,604
1178,/home/dziurawy-beret/houzz_final/00039.jpg,488,684,567,763
1179,/home/dziurawy-beret/houzz_final/00039.jpg,336,532,100,296
1180,/home/dziurawy-beret/houzz_final/00039.jpg,551,747,400,596
1181,/home/dziurawy-beret/houzz_final/00039.jpg,411,607,662,858
1182,/home/dziurawy-beret/houzz_final/00039.jpg,115,311,265,461
1183,/home/dziurawy-beret/houzz_final/00039.jpg,307,503,549,745
1184,/home/dziurawy-beret/houzz_final/00039.jpg,243,439,510,706
1185,/home/dziurawy-beret/houzz_final/00039.jpg,422,618,548,744
1186,/home/dziurawy-beret/houzz_final/00039.jpg,56,252,65,261
1187,/home/dziurawy-beret/houzz_final/00039.jpg,134,330,584,780
1188,/home/dziurawy-beret/houzz_final/00039.jpg,399,595,604,800
1189,/home/dziurawy-beret/houzz_final/00039.jpg,181,377,774,970
1190,/home/dziurawy-beret/houzz_final/00039.jpg,5,201,18,214
1191,/home/dziurawy-beret/houzz_final/00039.jpg,333,529,545,741
1192,/home/dziurawy-beret/houzz_final/00039.jpg,278,474,796,992
1193,/home/dziurawy-beret/houzz_final/00039.jpg,261,457,732,928
1194,/home/dziurawy-beret/houzz_final/00039.jpg,264,460,148,344
1195,/home/dziurawy-beret/houzz_final/00039.jpg,285,481,825,1021
1196,/home/dziurawy-beret/houzz_final/00039.jpg,47,243,470,666
1197,/home/dziurawy-beret/houzz_final/00039.jpg,416,612,247,443
1198,/home/dziurawy-beret/houzz_final/00039.jpg,431,627,435,631
1199,/home/dziurawy-beret/houzz_final/00039.jpg,276,472,291,487
1200,/home/dziurawy-beret/houzz_final/00040.jpg,412,608,675,871
1201,/home/dziurawy-beret/houzz_final/00040.jpg,137,333,234,430
1202,/home/dziurawy-beret/houzz_final/00040.jpg,459,655,123,319
1203,/home/dziurawy-beret/houzz_final/00040.jpg,76,272,232,428
1204,/home/dziurawy-beret/houzz_final/00040.jpg,440,636,61,257
1205,/home/dziurawy-beret/houzz_final/00040.jpg,506,702,500,696
1206,/home/dziurawy-beret/houzz_final/00040.jpg,464,660,601,797
1207,/home/dziurawy-beret/houzz_final/00040.jpg,322,518,182,378
1208,/home/dziurawy-beret/houzz_final/00040.jpg,464,660,576,772
1209,/home/dziurawy-beret/houzz_final/00040.jpg,165,361,674,870
1210,/home/dziurawy-beret/houzz_final/00040.jpg,116,312,585,781
1211,/home/dziurawy-beret/houzz_final/00040.jpg,210,406,163,359
1212,/home/dziurawy-beret/houzz_final/00040.jpg,23,219,87,283
1213,/home/dziurawy-beret/houzz_final/00040.jpg,366,562,707,903
1214,/home/dziurawy-beret/houzz_final/00040.jpg,367,563,490,686
1215,/home/dziurawy-beret/houzz_final/00040.jpg,144,340,223,419
1216,/home/dziurawy-beret/houzz_final/00040.jpg,134,330,512,708
1217,/home/dziurawy-beret/houzz_final/00040.jpg,193,389,809,1005
1218,/home/dziurawy-beret/houzz_final/00040.jpg,511,707,74,270
1219,/home/dziurawy-beret/houzz_final/00040.jpg,537,733,114,310
1220,/home/dziurawy-beret/houzz_final/00040.jpg,536,732,588,784
1221,/home/dziurawy-beret/houzz_final/00040.jpg,356,552,263,459
1222,/home/dziurawy-beret/houzz_final/00040.jpg,443,639,675,871
1223,/home/dziurawy-beret/houzz_final/00040.jpg,340,536,119,315
1224,/home/dziurawy-beret/houzz_final/00040.jpg,18,214,328,524
1225,/home/dziurawy-beret/houzz_final/00040.jpg,404,600,32,228
1226,/home/dziurawy-beret/houzz_final/00040.jpg,10,206,122,318
1227,/home/dziurawy-beret/houzz_final/00040.jpg,273,469,777,973
1228,/home/dziurawy-beret/houzz_final/00040.jpg,425,621,700,896
1229,/home/dziurawy-beret/houzz_final/00040.jpg,440,636,91,287
1230,/home/dziurawy-beret/houzz_final/00041.jpg,142,338,278,474
1231,/home/dziurawy-beret/houzz_final/00041.jpg,487,683,146,342
1232,/home/dziurawy-beret/houzz_final/00041.jpg,365,561,776,972
1233,/home/dziurawy-beret/houzz_final/00041.jpg,380,576,352,548
1234,/home/dziurawy-beret/houzz_final/00041.jpg,167,363,539,735
1235,/home/dziurawy-beret/houzz_final/00041.jpg,260,456,26,222
1236,/home/dziurawy-beret/houzz_final/00041.jpg,37,233,683,879
1237,/home/dziurawy-beret/houzz_final/00041.jpg,570,766,208,404
1238,/home/dziurawy-beret/houzz_final/00041.jpg,80,276,711,907
1239,/home/dziurawy-beret/houzz_final/00041.jpg,277,473,414,610
1240,/home/dziurawy-beret/houzz_final/00041.jpg,20,216,727,923
1241,/home/dziurawy-beret/houzz_final/00041.jpg,206,402,653,849
1242,/home/dziurawy-beret/houzz_final/00041.jpg,293,489,295,491
1243,/home/dziurawy-beret/houzz_final/00041.jpg,335,531,83,279
1244,/home/dziurawy-beret/houzz_final/00041.jpg,53,249,530,726
1245,/home/dziurawy-beret/houzz_final/00041.jpg,538,734,728,924
1246,/home/dziurawy-beret/houzz_final/00041.jpg,206,402,580,776
1247,/home/dziurawy-beret/houzz_final/00041.jpg,103,299,356,552
1248,/home/dziurawy-beret/houzz_final/00041.jpg,363,559,148,344
1249,/home/dziurawy-beret/houzz_final/00041.jpg,529,725,762,958
1250,/home/dziurawy-beret/houzz_final/00041.jpg,303,499,704,900
1251,/home/dziurawy-beret/houzz_final/00041.jpg,170,366,260,456
1252,/home/dziurawy-beret/houzz_final/00041.jpg,524,720,228,424
1253,/home/dziurawy-beret/houzz_final/00041.jpg,285,481,533,729
1254,/home/dziurawy-beret/houzz_final/00041.jpg,508,704,527,723
1255,/home/dziurawy-beret/houzz_final/00041.jpg,98,294,152,348
1256,/home/dziurawy-beret/houzz_final/00041.jpg,285,481,333,529
1257,/home/dziurawy-beret/houzz_final/00041.jpg,264,460,727,923
1258,/home/dziurawy-beret/houzz_final/00041.jpg,459,655,763,959
1259,/home/dziurawy-beret/houzz_final/00041.jpg,330,526,187,383
1260,/home/dziurawy-beret/houzz_final/00042.jpg,542,738,134,330
1261,/home/dziurawy-beret/houzz_final/00042.jpg,25,221,147,343
1262,/home/dziurawy-beret/houzz_final/00042.jpg,539,735,772,968
1263,/home/dziurawy-beret/houzz_final/00042.jpg,76,272,776,972
1264,/home/dziurawy-beret/houzz_final/00042.jpg,525,721,777,973
1265,/home/dziurawy-beret/houzz_final/00042.jpg,383,579,424,620
1266,/home/dziurawy-beret/houzz_final/00042.jpg,291,487,435,631
1267,/home/dziurawy-beret/houzz_final/00042.jpg,52,248,539,735
1268,/home/dziurawy-beret/houzz_final/00042.jpg,148,344,745,941
1269,/home/dziurawy-beret/houzz_final/00042.jpg,30,226,590,786
1270,/home/dziurawy-beret/houzz_final/00042.jpg,5,201,294,490
1271,/home/dziurawy-beret/houzz_final/00042.jpg,61,257,213,409
1272,/home/dziurawy-beret/houzz_final/00042.jpg,160,356,648,844
1273,/home/dziurawy-beret/houzz_final/00042.jpg,286,482,676,872
1274,/home/dziurawy-beret/houzz_final/00042.jpg,203,399,489,685
1275,/home/dziurawy-beret/houzz_final/00042.jpg,361,557,233,429
1276,/home/dziurawy-beret/houzz_final/00042.jpg,111,307,715,911
1277,/home/dziurawy-beret/houzz_final/00042.jpg,570,766,95,291
1278,/home/dziurawy-beret/houzz_final/00042.jpg,433,629,37,233
1279,/home/dziurawy-beret/houzz_final/00042.jpg,524,720,50,246
1280,/home/dziurawy-beret/houzz_final/00042.jpg,572,768,618,814
1281,/home/dziurawy-beret/houzz_final/00042.jpg,57,253,36,232
1282,/home/dziurawy-beret/houzz_final/00042.jpg,408,604,430,626
1283,/home/dziurawy-beret/houzz_final/00042.jpg,322,518,353,549
1284,/home/dziurawy-beret/houzz_final/00042.jpg,561,757,414,610
1285,/home/dziurawy-beret/houzz_final/00042.jpg,358,554,772,968
1286,/home/dziurawy-beret/houzz_final/00042.jpg,244,440,264,460
1287,/home/dziurawy-beret/houzz_final/00042.jpg,33,229,263,459
1288,/home/dziurawy-beret/houzz_final/00042.jpg,464,660,491,687
1289,/home/dziurawy-beret/houzz_final/00042.jpg,569,765,702,898
1290,/home/dziurawy-beret/houzz_final/00043.jpg,57,253,575,771
1291,/home/dziurawy-beret/houzz_final/00043.jpg,310,506,494,690
1292,/home/dziurawy-beret/houzz_final/00043.jpg,281,477,24,220
1293,/home/dziurawy-beret/houzz_final/00043.jpg,513,709,76,272
1294,/home/dziurawy-beret/houzz_final/00043.jpg,373,569,392,588
1295,/home/dziurawy-beret/houzz_final/00043.jpg,106,302,668,864
1296,/home/dziurawy-beret/houzz_final/00043.jpg,447,643,406,602
1297,/home/dziurawy-beret/houzz_final/00043.jpg,303,499,34,230
1298,/home/dziurawy-beret/houzz_final/00043.jpg,425,621,224,420
1299,/home/dziurawy-beret/houzz_final/00043.jpg,429,625,470,666
1300,/home/dziurawy-beret/houzz_final/00043.jpg,401,597,91,287
1301,/home/dziurawy-beret/houzz_final/00043.jpg,138,334,329,525
1302,/home/dziurawy-beret/houzz_final/00043.jpg,283,479,448,644
1303,/home/dziurawy-beret/houzz_final/00043.jpg,107,303,117,313
1304,/home/dziurawy-beret/houzz_final/00043.jpg,388,584,729,925
1305,/home/dziurawy-beret/houzz_final/00043.jpg,170,366,23,219
1306,/home/dziurawy-beret/houzz_final/00043.jpg,87,283,682,878
1307,/home/dziurawy-beret/houzz_final/00043.jpg,105,301,443,639
1308,/home/dziurawy-beret/houzz_final/00043.jpg,518,714,760,956
1309,/home/dziurawy-beret/houzz_final/00043.jpg,104,300,812,1008
1310,/home/dziurawy-beret/houzz_final/00043.jpg,341,537,398,594
1311,/home/dziurawy-beret/houzz_final/00043.jpg,81,277,198,394
1312,/home/dziurawy-beret/houzz_final/00043.jpg,267,463,206,402
1313,/home/dziurawy-beret/houzz_final/00043.jpg,418,614,107,303
1314,/home/dziurawy-beret/houzz_final/00043.jpg,9,205,283,479
1315,/home/dziurawy-beret/houzz_final/00043.jpg,71,267,520,716
1316,/home/dziurawy-beret/houzz_final/00043.jpg,530,726,518,714
1317,/home/dziurawy-beret/houzz_final/00043.jpg,146,342,220,416
1318,/home/dziurawy-beret/houzz_final/00043.jpg,454,650,783,979
1319,/home/dziurawy-beret/houzz_final/00043.jpg,341,537,727,923
1320,/home/dziurawy-beret/houzz_final/00044.jpg,300,496,617,813
1321,/home/dziurawy-beret/houzz_final/00044.jpg,492,688,707,903
1322,/home/dziurawy-beret/houzz_final/00044.jpg,443,639,503,699
1323,/home/dziurawy-beret/houzz_final/00044.jpg,251,447,126,322
1324,/home/dziurawy-beret/houzz_final/00044.jpg,256,452,569,765
1325,/home/dziurawy-beret/houzz_final/00044.jpg,240,436,460,656
1326,/home/dziurawy-beret/houzz_final/00044.jpg,34,230,172,368
1327,/home/dziurawy-beret/houzz_final/00044.jpg,106,302,521,717
1328,/home/dziurawy-beret/houzz_final/00044.jpg,372,568,434,630
1329,/home/dziurawy-beret/houzz_final/00044.jpg,285,481,259,455
1330,/home/dziurawy-beret/houzz_final/00044.jpg,493,689,651,847
1331,/home/dziurawy-beret/houzz_final/00044.jpg,550,746,621,817
1332,/home/dziurawy-beret/houzz_final/00044.jpg,123,319,395,591
1333,/home/dziurawy-beret/houzz_final/00044.jpg,495,691,400,596
1334,/home/dziurawy-beret/houzz_final/00044.jpg,11,207,33,229
1335,/home/dziurawy-beret/houzz_final/00044.jpg,10,206,61,257
1336,/home/dziurawy-beret/houzz_final/00044.jpg,560,756,7,203
1337,/home/dziurawy-beret/houzz_final/00044.jpg,295,491,356,552
1338,/home/dziurawy-beret/houzz_final/00044.jpg,261,457,114,310
1339,/home/dziurawy-beret/houzz_final/00044.jpg,295,491,79,275
1340,/home/dziurawy-beret/houzz_final/00044.jpg,136,332,814,1010
1341,/home/dziurawy-beret/houzz_final/00044.jpg,436,632,535,731
1342,/home/dziurawy-beret/houzz_final/00044.jpg,461,657,579,775
1343,/home/dziurawy-beret/houzz_final/00044.jpg,252,448,715,911
1344,/home/dziurawy-beret/houzz_final/00044.jpg,24,220,553,749
1345,/home/dziurawy-beret/houzz_final/00044.jpg,146,342,422,618
1346,/home/dziurawy-beret/houzz_final/00044.jpg,221,417,689,885
1347,/home/dziurawy-beret/houzz_final/00044.jpg,275,471,806,1002
1348,/home/dziurawy-beret/houzz_final/00044.jpg,65,261,699,895
1349,/home/dziurawy-beret/houzz_final/00044.jpg,287,483,145,341
1350,/home/dziurawy-beret/houzz_final/00045.jpg,144,340,679,875
1351,/home/dziurawy-beret/houzz_final/00045.jpg,126,322,350,546
1352,/home/dziurawy-beret/houzz_final/00045.jpg,191,387,149,345
1353,/home/dziurawy-beret/houzz_final/00045.jpg,267,463,63,259
1354,/home/dziurawy-beret/houzz_final/00045.jpg,230,426,473,669
1355,/home/dziurawy-beret/houzz_final/00045.jpg,446,642,768,964
1356,/home/dziurawy-beret/houzz_final/00045.jpg,349,545,232,428
1357,/home/dziurawy-beret/houzz_final/00045.jpg,328,524,36,232
1358,/home/dziurawy-beret/houzz_final/00045.jpg,243,439,52,248
1359,/home/dziurawy-beret/houzz_final/00045.jpg,262,458,232,428
1360,/home/dziurawy-beret/houzz_final/00045.jpg,77,273,828,1024
1361,/home/dziurawy-beret/houzz_final/00045.jpg,275,471,738,934
1362,/home/dziurawy-beret/houzz_final/00045.jpg,199,395,37,233
1363,/home/dziurawy-beret/houzz_final/00045.jpg,45,241,746,942
1364,/home/dziurawy-beret/houzz_final/00045.jpg,415,611,99,295
1365,/home/dziurawy-beret/houzz_final/00045.jpg,219,415,823,1019
1366,/home/dziurawy-beret/houzz_final/00045.jpg,99,295,250,446
1367,/home/dziurawy-beret/houzz_final/00045.jpg,310,506,304,500
1368,/home/dziurawy-beret/houzz_final/00045.jpg,372,568,551,747
1369,/home/dziurawy-beret/houzz_final/00045.jpg,228,424,35,231
1370,/home/dziurawy-beret/houzz_final/00045.jpg,52,248,599,795
1371,/home/dziurawy-beret/houzz_final/00045.jpg,309,505,588,784
1372,/home/dziurawy-beret/houzz_final/00045.jpg,224,420,436,632
1373,/home/dziurawy-beret/houzz_final/00045.jpg,426,622,595,791
1374,/home/dziurawy-beret/houzz_final/00045.jpg,116,312,464,660
1375,/home/dziurawy-beret/houzz_final/00045.jpg,41,237,412,608
1376,/home/dziurawy-beret/houzz_final/00045.jpg,556,752,255,451
1377,/home/dziurawy-beret/houzz_final/00045.jpg,544,740,69,265
1378,/home/dziurawy-beret/houzz_final/00045.jpg,185,381,171,367
1379,/home/dziurawy-beret/houzz_final/00045.jpg,457,653,601,797
1380,/home/dziurawy-beret/houzz_final/00046.jpg,39,235,430,626
1381,/home/dziurawy-beret/houzz_final/00046.jpg,402,598,263,459
1382,/home/dziurawy-beret/houzz_final/00046.jpg,160,356,445,641
1383,/home/dziurawy-beret/houzz_final/00046.jpg,6,202,275,471
1384,/home/dziurawy-beret/houzz_final/00046.jpg,412,608,207,403
1385,/home/dziurawy-beret/houzz_final/00046.jpg,111,307,694,890
1386,/home/dziurawy-beret/houzz_final/00046.jpg,503,699,419,615
1387,/home/dziurawy-beret/houzz_final/00046.jpg,224,420,93,289
1388,/home/dziurawy-beret/houzz_final/00046.jpg,456,652,722,918
1389,/home/dziurawy-beret/houzz_final/00046.jpg,510,706,398,594
1390,/home/dziurawy-beret/houzz_final/00046.jpg,58,254,4,200
1391,/home/dziurawy-beret/houzz_final/00046.jpg,306,502,273,469
1392,/home/dziurawy-beret/houzz_final/00046.jpg,530,726,570,766
1393,/home/dziurawy-beret/houzz_final/00046.jpg,380,576,120,316
1394,/home/dziurawy-beret/houzz_final/00046.jpg,475,671,594,790
1395,/home/dziurawy-beret/houzz_final/00046.jpg,263,459,278,474
1396,/home/dziurawy-beret/houzz_final/00046.jpg,118,314,279,475
1397,/home/dziurawy-beret/houzz_final/00046.jpg,543,739,350,546
1398,/home/dziurawy-beret/houzz_final/00046.jpg,161,357,252,448
1399,/home/dziurawy-beret/houzz_final/00046.jpg,319,515,657,853
1400,/home/dziurawy-beret/houzz_final/00046.jpg,195,391,811,1007
1401,/home/dziurawy-beret/houzz_final/00046.jpg,354,550,422,618
1402,/home/dziurawy-beret/houzz_final/00046.jpg,312,508,492,688
1403,/home/dziurawy-beret/houzz_final/00046.jpg,251,447,427,623
1404,/home/dziurawy-beret/houzz_final/00046.jpg,212,408,286,482
1405,/home/dziurawy-beret/houzz_final/00046.jpg,321,517,781,977
1406,/home/dziurawy-beret/houzz_final/00046.jpg,441,637,4,200
1407,/home/dziurawy-beret/houzz_final/00046.jpg,232,428,413,609
1408,/home/dziurawy-beret/houzz_final/00046.jpg,410,606,103,299
1409,/home/dziurawy-beret/houzz_final/00046.jpg,308,504,679,875
1410,/home/dziurawy-beret/houzz_final/00047.jpg,305,501,494,690
1411,/home/dziurawy-beret/houzz_final/00047.jpg,140,336,363,559
1412,/home/dziurawy-beret/houzz_final/00047.jpg,477,673,216,412
1413,/home/dziurawy-beret/houzz_final/00047.jpg,413,609,536,732
1414,/home/dziurawy-beret/houzz_final/00047.jpg,352,548,280,476
1415,/home/dziurawy-beret/houzz_final/00047.jpg,283,479,188,384
1416,/home/dziurawy-beret/houzz_final/00047.jpg,423,619,422,618
1417,/home/dziurawy-beret/houzz_final/00047.jpg,31,227,223,419
1418,/home/dziurawy-beret/houzz_final/00047.jpg,115,311,645,841
1419,/home/dziurawy-beret/houzz_final/00047.jpg,64,260,499,695
1420,/home/dziurawy-beret/houzz_final/00047.jpg,390,586,274,470
1421,/home/dziurawy-beret/houzz_final/00047.jpg,251,447,379,575
1422,/home/dziurawy-beret/houzz_final/00047.jpg,346,542,97,293
1423,/home/dziurawy-beret/houzz_final/00047.jpg,307,503,560,756
1424,/home/dziurawy-beret/houzz_final/00047.jpg,151,347,76,272
1425,/home/dziurawy-beret/houzz_final/00047.jpg,88,284,396,592
1426,/home/dziurawy-beret/houzz_final/00047.jpg,98,294,54,250
1427,/home/dziurawy-beret/houzz_final/00047.jpg,221,417,564,760
1428,/home/dziurawy-beret/houzz_final/00047.jpg,192,388,26,222
1429,/home/dziurawy-beret/houzz_final/00047.jpg,270,466,351,547
1430,/home/dziurawy-beret/houzz_final/00047.jpg,192,388,784,980
1431,/home/dziurawy-beret/houzz_final/00047.jpg,440,636,92,288
1432,/home/dziurawy-beret/houzz_final/00047.jpg,348,544,62,258
1433,/home/dziurawy-beret/houzz_final/00047.jpg,159,355,429,625
1434,/home/dziurawy-beret/houzz_final/00047.jpg,234,430,598,794
1435,/home/dziurawy-beret/houzz_final/00047.jpg,334,530,426,622
1436,/home/dziurawy-beret/houzz_final/00047.jpg,28,224,581,777
1437,/home/dziurawy-beret/houzz_final/00047.jpg,177,373,793,989
1438,/home/dziurawy-beret/houzz_final/00047.jpg,264,460,632,828
1439,/home/dziurawy-beret/houzz_final/00047.jpg,330,526,118,314
1440,/home/dziurawy-beret/houzz_final/00048.jpg,27,223,798,994
1441,/home/dziurawy-beret/houzz_final/00048.jpg,464,660,660,856
1442,/home/dziurawy-beret/houzz_final/00048.jpg,159,355,449,645
1443,/home/dziurawy-beret/houzz_final/00048.jpg,331,527,649,845
1444,/home/dziurawy-beret/houzz_final/00048.jpg,370,566,335,531
1445,/home/dziurawy-beret/houzz_final/00048.jpg,371,567,29,225
1446,/home/dziurawy-beret/houzz_final/00048.jpg,163,359,587,783
1447,/home/dziurawy-beret/houzz_final/00048.jpg,123,319,458,654
1448,/home/dziurawy-beret/houzz_final/00048.jpg,441,637,39,235
1449,/home/dziurawy-beret/houzz_final/00048.jpg,170,366,569,765
1450,/home/dziurawy-beret/houzz_final/00048.jpg,70,266,87,283
1451,/home/dziurawy-beret/houzz_final/00048.jpg,107,303,36,232
1452,/home/dziurawy-beret/houzz_final/00048.jpg,518,714,702,898
1453,/home/dziurawy-beret/houzz_final/00048.jpg,504,700,22,218
1454,/home/dziurawy-beret/houzz_final/00048.jpg,382,578,710,906
1455,/home/dziurawy-beret/houzz_final/00048.jpg,263,459,398,594
1456,/home/dziurawy-beret/houzz_final/00048.jpg,92,288,248,444
1457,/home/dziurawy-beret/houzz_final/00048.jpg,177,373,103,299
1458,/home/dziurawy-beret/houzz_final/00048.jpg,65,261,792,988
1459,/home/dziurawy-beret/houzz_final/00048.jpg,519,715,635,831
1460,/home/dziurawy-beret/houzz_final/00048.jpg,171,367,266,462
1461,/home/dziurawy-beret/houzz_final/00048.jpg,407,603,707,903
1462,/home/dziurawy-beret/houzz_final/00048.jpg,261,457,292,488
1463,/home/dziurawy-beret/houzz_final/00048.jpg,514,710,508,704
1464,/home/dziurawy-beret/houzz_final/00048.jpg,398,594,423,619
1465,/home/dziurawy-beret/houzz_final/00048.jpg,563,759,565,761
1466,/home/dziurawy-beret/houzz_final/00048.jpg,275,471,430,626
1467,/home/dziurawy-beret/houzz_final/00048.jpg,3,199,468,664
1468,/home/dziurawy-beret/houzz_final/00048.jpg,484,680,349,545
1469,/home/dziurawy-beret/houzz_final/00048.jpg,536,732,792,988
1470,/home/dziurawy-beret/houzz_final/00049.jpg,6,202,796,992
1471,/home/dziurawy-beret/houzz_final/00049.jpg,183,379,90,286
1472,/home/dziurawy-beret/houzz_final/00049.jpg,311,507,179,375
1473,/home/dziurawy-beret/houzz_final/00049.jpg,99,295,556,752
1474,/home/dziurawy-beret/houzz_final/00049.jpg,65,261,649,845
1475,/home/dziurawy-beret/houzz_final/00049.jpg,358,554,154,350
1476,/home/dziurawy-beret/houzz_final/00049.jpg,225,421,336,532
1477,/home/dziurawy-beret/houzz_final/00049.jpg,363,559,170,366
1478,/home/dziurawy-beret/houzz_final/00049.jpg,108,304,755,951
1479,/home/dziurawy-beret/houzz_final/00049.jpg,230,426,75,271
1480,/home/dziurawy-beret/houzz_final/00049.jpg,336,532,420,616
1481,/home/dziurawy-beret/houzz_final/00049.jpg,303,499,811,1007
1482,/home/dziurawy-beret/houzz_final/00049.jpg,496,692,634,830
1483,/home/dziurawy-beret/houzz_final/00049.jpg,8,204,562,758
1484,/home/dziurawy-beret/houzz_final/00049.jpg,200,396,765,961
